from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes
NSW,Grayndler,-33.897,151.148,NSW,Lindsay,-33.751,150.711,47914,2918
NSW,Grayndler,-33.897,151.148,NSW,Lyne,-31.602,152.277,366435,17120
NSW,Grayndler,-33.897,151.148,NSW,Macarthur,-34.065,150.764,49235,2619
NSW,Grayndler,-33.897,151.148,NSW,Mackellar,-33.669,151.253,38696,3489
NSW,Grayndler,-33.897,151.148,NSW,Macquarie,-33.475,150.642,83155,5892
NSW,Grayndler,-33.897,151.148,NSW,McMahon,-33.837,150.859,36213,2302
NSW,Grayndler,-33.897,151.148,NSW,Mitchell,-33.710,150.960,33022,2771
NSW,Grayndler,-33.897,151.148,NSW,New England,-30.319,151.315,499483,23134
NSW,Grayndler,-33.897,151.148,NSW,Newcastle,-32.841,151.753,176391,9017
NSW,Grayndler,-33.897,151.148,NSW,North Sydney,-33.816,151.184,15031,1750
NSW,Grayndler,-33.897,151.148,NSW,Page,-29.275,152.804,684656,28692
NSW,Grayndler,-33.897,151.148,NSW,Parkes,-30.887,147.373,607002,26625
NSW,Grayndler,-33.897,151.148,NSW,Parramatta,-33.809,151.011,18858,1689
NSW,Grayndler,-33.897,151.148,NSW,Paterson,-32.40694,151.91806,222614,11034
NSW,Grayndler,-33.897,151.148,NSW,Reid,-33.853,151.084,9149,1262
NSW,Grayndler,-33.897,151.148,NSW,Richmond,-28.511,153.363,789192,33420
NSW,Grayndler,-33.897,151.148,NSW,Riverina,-34.427,146.700,504353,19235
NSW,Grayndler,-33.897,151.148,NSW,Robertson,-33.382,151.213,71884,4586
NSW,Grayndler,-33.897,151.148,NSW,Shortland,-33.112,151.617,131772,7280
NSW,Grayndler,-33.897,151.148,NSW,Sydney,-33.895,151.200,5478,883
NSW,Grayndler,-33.897,151.148,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Grayndler,-33.897,151.148,NSW,Watson,-33.908,151.077,8810,980
NSW,Grayndler,-33.897,151.148,NSW,Wentworth,-33.883,151.253,12369,1689
NSW,Grayndler,-33.897,151.148,NSW,Werriwa,-33.981,150.843,34415,2277
NSW,Grayndler,-33.897,151.148,NSW,Whitlam,-34.534,150.552,121076,5677
NSW,Grayndler,-33.897,151.148,NSW,Sydney Airport,-33.940248,151.175186,10991,1307
NSW,Greenway,-33.733,150.913,NSW,Hughes,-33.992,150.975,49814,2675
NSW,Greenway,-33.733,150.913,NSW,Hume,-34.409,149.045,278125,10823
NSW,Greenway,-33.733,150.913,NSW,Hunter,-32.375,150.778,252417,10596
NSW,Greenway,-33.733,150.913,NSW,Kingsford Smith,-33.949,151.231,50299,2511
NSW,Greenway,-33.733,150.913,NSW,Lindsay,-33.751,150.711,24362,1843
NSW,Greenway,-33.733,150.913,NSW,Lyne,-31.602,152.277,363385,15846
NSW,Greenway,-33.733,150.913,NSW,Macarthur,-34.065,150.764,55697,2441
NSW,Greenway,-33.733,150.913,NSW,Mackellar,-33.669,151.253,45259,2651
NSW,Greenway,-33.733,150.913,NSW,Macquarie,-33.475,150.642,51026,4218
NSW,Greenway,-33.733,150.913,NSW,McMahon,-33.837,150.859,22569,1163
NSW,Greenway,-33.733,150.913,NSW,Mitchell,-33.710,150.960,6417,645
NSW,Greenway,-33.733,150.913,NSW,New England,-30.319,151.315,496432,21860
NSW,Greenway,-33.733,150.913,NSW,Newcastle,-32.841,151.753,173341,7743
NSW,Greenway,-33.733,150.913,NSW,North Sydney,-33.816,151.184,31820,1519
NSW,Greenway,-33.733,150.913,NSW,Page,-29.275,152.804,681606,27418
NSW,Greenway,-33.733,150.913,NSW,Parkes,-30.887,147.373,592014,25512
NSW,Greenway,-33.733,150.913,NSW,Parramatta,-33.809,151.011,16611,1284
NSW,Greenway,-33.733,150.913,NSW,Paterson,-32.40694,151.91806,219564,9760
NSW,Greenway,-33.733,150.913,NSW,Reid,-33.853,151.084,28174,1827
NSW,Greenway,-33.733,150.913,NSW,Richmond,-28.511,153.363,786142,32146
NSW,Greenway,-33.733,150.913,NSW,Riverina,-34.427,146.700,510815,19056
NSW,Greenway,-33.733,150.913,NSW,Robertson,-33.382,151.213,68833,3311
NSW,Greenway,-33.733,150.913,NSW,Shortland,-33.112,151.617,128722,6006
NSW,Greenway,-33.733,150.913,NSW,Sydney,-33.895,151.200,43787,2408
NSW,Greenway,-33.733,150.913,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Greenway,-33.733,150.913,NSW,Watson,-33.908,151.077,32150,2149
NSW,Greenway,-33.733,150.913,NSW,Wentworth,-33.883,151.253,44308,2435
NSW,Greenway,-33.733,150.913,NSW,Werriwa,-33.981,150.843,42657,2142
NSW,Greenway,-33.733,150.913,NSW,Whitlam,-34.534,150.552,127538,5498
NSW,Greenway,-33.733,150.913,NSW,Sydney Airport,-33.940248,151.175186,51985,2745
NSW,Hughes,-33.992,150.975,NSW,Hume,-34.409,149.045,256758,10348
NSW,Hughes,-33.992,150.975,NSW,Hunter,-32.375,150.778,261646,12733
NSW,Hughes,-33.992,150.975,NSW,Kingsford Smith,-33.949,151.231,37177,2423
NSW,Hughes,-33.992,150.975,NSW,Lindsay,-33.751,150.711,49899,2787
NSW,Hughes,-33.992,150.975,NSW,Lyne,-31.602,152.277,409298,17931
NSW,Hughes,-33.992,150.975,NSW,Macarthur,-34.065,150.764,34331,1965
NSW,Hughes,-33.992,150.975,NSW,Mackellar,-33.669,151.253,59278,4639
NSW,Hughes,-33.992,150.975,NSW,Macquarie,-33.475,150.642,85407,5756
NSW,Hughes,-33.992,150.975,NSW,McMahon,-33.837,150.859,29672,1755
NSW,Hughes,-33.992,150.975,NSW,Mitchell,-33.710,150.960,53865,2972
NSW,Hughes,-33.992,150.975,NSW,New England,-30.319,151.315,542346,23944
NSW,Hughes,-33.992,150.975,NSW,Newcastle,-32.841,151.753,219254,9828
NSW,Hughes,-33.992,150.975,NSW,North Sydney,-33.816,151.184,50560,2888
NSW,Hughes,-33.992,150.975,NSW,Page,-29.275,152.804,727519,29503
NSW,Hughes,-33.992,150.975,NSW,Parkes,-30.887,147.373,608987,26493
NSW,Hughes,-33.992,150.975,NSW,Parramatta,-33.809,151.011,28541,2918
NSW,Hughes,-33.992,150.975,NSW,Paterson,-32.40694,151.91806,265477,11844
NSW,Hughes,-33.992,150.975,NSW,Reid,-33.853,151.084,30432,2550
NSW,Hughes,-33.992,150.975,NSW,Richmond,-28.511,153.363,832055,34230
NSW,Hughes,-33.992,150.975,NSW,Riverina,-34.427,146.700,489448,18581
NSW,Hughes,-33.992,150.975,NSW,Robertson,-33.382,151.213,114747,5396
NSW,Hughes,-33.992,150.975,NSW,Shortland,-33.112,151.617,174636,8091
NSW,Hughes,-33.992,150.975,NSW,Sydney,-33.895,151.200,40290,2627
NSW,Hughes,-33.992,150.975,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Hughes,-33.992,150.975,NSW,Watson,-33.908,151.077,25404,1992
NSW,Hughes,-33.992,150.975,NSW,Wentworth,-33.883,151.253,44995,2890
NSW,Hughes,-33.992,150.975,NSW,Werriwa,-33.981,150.843,19510,1623
NSW,Hughes,-33.992,150.975,NSW,Whitlam,-34.534,150.552,106171,5023
NSW,Hughes,-33.992,150.975,NSW,Sydney Airport,-33.940248,151.175186,32430,2077
NSW,Hume,-34.409,149.045,NSW,Hunter,-32.375,150.778,433530,19733
NSW,Hume,-34.409,149.045,NSW,Kingsford Smith,-33.949,151.231,277903,10937
NSW,Hume,-34.409,149.045,NSW,Lindsay,-33.751,150.711,277978,10847
NSW,Hume,-34.409,149.045,NSW,Lyne,-31.602,152.277,637377,25990
NSW,Hume,-34.409,149.045,NSW,Macarthur,-34.065,150.764,229408,8837
NSW,Hume,-34.409,149.045,NSW,Mackellar,-33.669,151.253,319252,12795
NSW,Hume,-34.409,149.045,NSW,Macquarie,-33.475,150.642,313486,13816
NSW,Hume,-34.409,149.045,NSW,McMahon,-33.837,150.859,257751,9814
NSW,Hume,-34.409,149.045,NSW,Mitchell,-33.710,150.960,281944,11032
NSW,Hume,-34.409,149.045,NSW,New England,-30.319,151.315,702066,29734
NSW,Hume,-34.409,149.045,NSW,Newcastle,-32.841,151.753,447333,17887
NSW,Hume,-34.409,149.045,NSW,North Sydney,-33.816,151.184,291285,11402
NSW,Hume,-34.409,149.045,NSW,Page,-29.275,152.804,955598,37562
NSW,Hume,-34.409,149.045,NSW,Parkes,-30.887,147.373,509977,20964
NSW,Hume,-34.409,149.045,NSW,Parramatta,-33.809,151.011,281082,10928
NSW,Hume,-34.409,149.045,NSW,Paterson,-32.40694,151.91806,493557,19904
NSW,Hume,-34.409,149.045,NSW,Reid,-33.853,151.084,271158,11064
NSW,Hume,-34.409,149.045,NSW,Richmond,-28.511,153.363,1060135,42290
NSW,Hume,-34.409,149.045,NSW,Riverina,-34.427,146.700,255013,10343
NSW,Hume,-34.409,149.045,NSW,Robertson,-33.382,151.213,342826,13456
NSW,Hume,-34.409,149.045,NSW,Shortland,-33.112,151.617,402715,16150
NSW,Hume,-34.409,149.045,NSW,Sydney,-33.895,151.200,281015,11141
NSW,Hume,-34.409,149.045,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Hume,-34.409,149.045,NSW,Watson,-33.908,151.077,266130,10507
NSW,Hume,-34.409,149.045,NSW,Wentworth,-33.883,151.253,285720,11405
NSW,Hume,-34.409,149.045,NSW,Werriwa,-33.981,150.843,238057,9130
NSW,Hume,-34.409,149.045,NSW,Whitlam,-34.534,150.552,181352,7997
NSW,Hume,-34.409,149.045,NSW,Sydney Airport,-33.940248,151.175186,273156,10592
NSW,Hunter,-32.375,150.778,NSW,Kingsford Smith,-33.949,151.231,263493,11200
NSW,Hunter,-32.375,150.778,NSW,Lindsay,-33.751,150.711,223426,10725
NSW,Hunter,-32.375,150.778,NSW,Lyne,-31.602,152.277,323379,14445
NSW,Hunter,-32.375,150.778,NSW,Macarthur,-34.065,150.764,267373,12504
NSW,Hunter,-32.375,150.778,NSW,Mackellar,-33.669,151.253,249133,10627
NSW,Hunter,-32.375,150.778,NSW,Macquarie,-33.475,150.642,219051,11102
NSW,Hunter,-32.375,150.778,NSW,McMahon,-33.837,150.859,234245,11226
NSW,Hunter,-32.375,150.778,NSW,Mitchell,-33.710,150.960,221689,10632
NSW,Hunter,-32.375,150.778,NSW,New England,-30.319,151.315,305367,14106
NSW,Hunter,-32.375,150.778,NSW,Newcastle,-32.841,151.753,133335,6342
NSW,Hunter,-32.375,150.778,NSW,North Sydney,-33.816,151.184,245014,10208
NSW,Hunter,-32.375,150.778,NSW,Page,-29.275,152.804,552679,25919
NSW,Hunter,-32.375,150.778,NSW,Parkes,-30.887,147.373,475031,19436
NSW,Hunter,-32.375,150.778,NSW,Parramatta,-33.809,151.011,245603,10631
NSW,Hunter,-32.375,150.778,NSW,Paterson,-32.40694,151.91806,179559,8358
NSW,Hunter,-32.375,150.778,NSW,Reid,-33.853,151.084,248961,10902
NSW,Hunter,-32.375,150.778,NSW,Richmond,-28.511,153.363,659653,30755
NSW,Hunter,-32.375,150.778,NSW,Riverina,-34.427,146.700,603840,24467
NSW,Hunter,-32.375,150.778,NSW,Robertson,-33.382,151.213,153343,7827
NSW,Hunter,-32.375,150.778,NSW,Shortland,-33.112,151.617,147419,7181
NSW,Hunter,-32.375,150.778,NSW,Sydney,-33.895,151.200,256981,11097
NSW,Hunter,-32.375,150.778,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Hunter,-32.375,150.778,NSW,Watson,-33.908,151.077,255083,11303
NSW,Hunter,-32.375,150.778,NSW,Wentworth,-33.883,151.253,257502,11123
NSW,Hunter,-32.375,150.778,NSW,Werriwa,-33.981,150.843,254333,12205
NSW,Hunter,-32.375,150.778,NSW,Whitlam,-34.534,150.552,339214,15561
NSW,Hunter,-32.375,150.778,NSW,Sydney Airport,-33.940248,151.175186,265179,11433
NSW,Kingsford Smith,-33.949,151.231,NSW,Lindsay,-33.751,150.711,71515,3475
NSW,Kingsford Smith,-33.949,151.231,NSW,Lyne,-31.602,152.277,380382,16864
NSW,Kingsford Smith,-33.949,151.231,NSW,Macarthur,-34.065,150.764,55946,2653
NSW,Kingsford Smith,-33.949,151.231,NSW,Mackellar,-33.669,151.253,40642,3055
NSW,Kingsford Smith,-33.949,151.231,NSW,Macquarie,-33.475,150.642,99692,6321
NSW,Kingsford Smith,-33.949,151.231,NSW,McMahon,-33.837,150.859,51288,2443
NSW,Kingsford Smith,-33.949,151.231,NSW,Mitchell,-33.710,150.960,48673,2892
NSW,Kingsford Smith,-33.949,151.231,NSW,New England,-30.319,151.315,513430,22878
NSW,Kingsford Smith,-33.949,151.231,NSW,Newcastle,-32.841,151.753,190338,8762
NSW,Kingsford Smith,-33.949,151.231,NSW,North Sydney,-33.816,151.184,19942,1300
NSW,Kingsford Smith,-33.949,151.231,NSW,Page,-29.275,152.804,698603,28436
NSW,Kingsford Smith,-33.949,151.231,NSW,Parkes,-30.887,147.373,630602,27181
NSW,Kingsford Smith,-33.949,151.231,NSW,Parramatta,-33.809,151.011,36154,2662
NSW,Kingsford Smith,-33.949,151.231,NSW,Paterson,-32.40694,151.91806,236562,10778
NSW,Kingsford Smith,-33.949,151.231,NSW,Reid,-33.853,151.084,25239,2216
NSW,Kingsford Smith,-33.949,151.231,NSW,Richmond,-28.511,153.363,803139,33164
NSW,Kingsford Smith,-33.949,151.231,NSW,Riverina,-34.427,146.700,511064,19269
NSW,Kingsford Smith,-33.949,151.231,NSW,Robertson,-33.382,151.213,85831,4330
NSW,Kingsford Smith,-33.949,151.231,NSW,Shortland,-33.112,151.617,145720,7025
NSW,Kingsford Smith,-33.949,151.231,NSW,Sydney,-33.895,151.200,9672,1038
NSW,Kingsford Smith,-33.949,151.231,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Kingsford Smith,-33.949,151.231,NSW,Watson,-33.908,151.077,19520,1606
NSW,Kingsford Smith,-33.949,151.231,NSW,Wentworth,-33.883,151.253,14377,1302
NSW,Kingsford Smith,-33.949,151.231,NSW,Werriwa,-33.981,150.843,41126,2311
NSW,Kingsford Smith,-33.949,151.231,NSW,Whitlam,-34.534,150.552,127787,5711
NSW,Kingsford Smith,-33.949,151.231,NSW,Sydney Airport,-33.940248,151.175186,7225,933
NSW,Lindsay,-33.751,150.711,NSW,Lyne,-31.602,152.277,391912,17041
NSW,Lindsay,-33.751,150.711,NSW,Macarthur,-34.065,150.764,55980,2563
NSW,Lindsay,-33.751,150.711,NSW,Mackellar,-33.669,151.253,73787,3846
NSW,Lindsay,-33.751,150.711,NSW,Macquarie,-33.475,150.642,43572,3558
NSW,Lindsay,-33.751,150.711,NSW,McMahon,-33.837,150.859,22852,1286
NSW,Lindsay,-33.751,150.711,NSW,Mitchell,-33.710,150.960,36479,2082
NSW,Lindsay,-33.751,150.711,NSW,New England,-30.319,151.315,524960,23054
NSW,Lindsay,-33.751,150.711,NSW,Newcastle,-32.841,151.753,201868,8938
NSW,Lindsay,-33.751,150.711,NSW,North Sydney,-33.816,151.184,60348,2714
NSW,Lindsay,-33.751,150.711,NSW,Page,-29.275,152.804,710133,28613
NSW,Lindsay,-33.751,150.711,NSW,Parkes,-30.887,147.373,560293,24605
NSW,Lindsay,-33.751,150.711,NSW,Parramatta,-33.809,151.011,35945,1976
NSW,Lindsay,-33.751,150.711,NSW,Paterson,-32.40694,151.91806,248092,10955
NSW,Lindsay,-33.751,150.711,NSW,Reid,-33.853,151.084,40731,2143
NSW,Lindsay,-33.751,150.711,NSW,Richmond,-28.511,153.363,814669,33340
NSW,Lindsay,-33.751,150.711,NSW,Riverina,-34.427,146.700,511097,19179
NSW,Lindsay,-33.751,150.711,NSW,Robertson,-33.382,151.213,97361,4506
NSW,Lindsay,-33.751,150.711,NSW,Shortland,-33.112,151.617,157250,7201
NSW,Lindsay,-33.751,150.711,NSW,Sydney,-33.895,151.200,53379,3594
NSW,Lindsay,-33.751,150.711,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Lindsay,-33.751,150.711,NSW,Watson,-33.908,151.077,44708,2465
NSW,Lindsay,-33.751,150.711,NSW,Wentworth,-33.883,151.253,72836,3630
NSW,Lindsay,-33.751,150.711,NSW,Werriwa,-33.981,150.843,42940,2265
NSW,Lindsay,-33.751,150.711,NSW,Whitlam,-34.534,150.552,127821,5621
NSW,Lindsay,-33.751,150.711,NSW,Sydney Airport,-33.940248,151.175186,66549,3121
NSW,Lyne,-31.602,152.277,NSW,Macarthur,-34.065,150.764,415464,17842
NSW,Lyne,-31.602,152.277,NSW,Mackellar,-33.669,151.253,360024,15961
NSW,Lyne,-31.602,152.277,NSW,Macquarie,-33.475,150.642,412488,19592
NSW,Lyne,-31.602,152.277,NSW,McMahon,-33.837,150.859,382336,16564
NSW,Lyne,-31.602,152.277,NSW,Mitchell,-33.710,150.960,360466,16112
NSW,Lyne,-31.602,152.277,NSW,New England,-30.319,151.315,217735,12268
NSW,Lyne,-31.602,152.277,NSW,Newcastle,-32.841,151.753,211148,10011
NSW,Lyne,-31.602,152.277,NSW,North Sydney,-33.816,151.184,355905,15541
NSW,Lyne,-31.602,152.277,NSW,Page,-29.275,152.804,376824,18283
NSW,Lyne,-31.602,152.277,NSW,Parkes,-30.887,147.373,621387,28972
NSW,Lyne,-31.602,152.277,NSW,Parramatta,-33.809,151.011,356494,15964
NSW,Lyne,-31.602,152.277,NSW,Paterson,-32.40694,151.91806,170051,9654
NSW,Lyne,-31.602,152.277,NSW,Reid,-33.853,151.084,359852,16236
NSW,Lyne,-31.602,152.277,NSW,Richmond,-28.511,153.363,481360,23010
NSW,Lyne,-31.602,152.277,NSW,Riverina,-34.427,146.700,870581,34457
NSW,Lyne,-31.602,152.277,NSW,Robertson,-33.382,151.213,308794,13461
NSW,Lyne,-31.602,152.277,NSW,Shortland,-33.112,151.617,246049,12023
NSW,Lyne,-31.602,152.277,NSW,Sydney,-33.895,151.200,367872,16430
NSW,Lyne,-31.602,152.277,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Lyne,-31.602,152.277,NSW,Watson,-33.908,151.077,365974,16636
NSW,Lyne,-31.602,152.277,NSW,Wentworth,-33.883,151.253,368393,16457
NSW,Lyne,-31.602,152.277,NSW,Werriwa,-33.981,150.843,402423,17543
NSW,Lyne,-31.602,152.277,NSW,Whitlam,-34.534,150.552,487304,20899
NSW,Lyne,-31.602,152.277,NSW,Sydney Airport,-33.940248,151.175186,376070,16767
NSW,Macarthur,-34.065,150.764,NSW,Mackellar,-33.669,151.253,96198,4460
NSW,Macarthur,-34.065,150.764,NSW,Macquarie,-33.475,150.642,90431,5480
NSW,Macarthur,-34.065,150.764,NSW,McMahon,-33.837,150.859,34697,1478
NSW,Macarthur,-34.065,150.764,NSW,Mitchell,-33.710,150.960,58889,2696
NSW,Macarthur,-34.065,150.764,NSW,New England,-30.319,151.315,547370,23668
NSW,Macarthur,-34.065,150.764,NSW,Newcastle,-32.841,151.753,224279,9552
NSW,Macarthur,-34.065,150.764,NSW,North Sydney,-33.816,151.184,68231,3066
NSW,Macarthur,-34.065,150.764,NSW,Page,-29.275,152.804,732544,29226
NSW,Macarthur,-34.065,150.764,NSW,Parkes,-30.887,147.373,614011,26217
NSW,Macarthur,-34.065,150.764,NSW,Parramatta,-33.809,151.011,58027,2593
NSW,Macarthur,-34.065,150.764,NSW,Paterson,-32.40694,151.91806,270502,11568
NSW,Macarthur,-34.065,150.764,NSW,Reid,-33.853,151.084,48103,2728
NSW,Macarthur,-34.065,150.764,NSW,Richmond,-28.511,153.363,837080,33954
NSW,Macarthur,-34.065,150.764,NSW,Riverina,-34.427,146.700,462625,17232
NSW,Macarthur,-34.065,150.764,NSW,Robertson,-33.382,151.213,119771,5120
NSW,Macarthur,-34.065,150.764,NSW,Shortland,-33.112,151.617,179660,7815
NSW,Macarthur,-34.065,150.764,NSW,Sydney,-33.895,151.200,57961,2805
NSW,Macarthur,-34.065,150.764,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Macarthur,-34.065,150.764,NSW,Watson,-33.908,151.077,43075,2171
NSW,Macarthur,-34.065,150.764,NSW,Wentworth,-33.883,151.253,62666,3069
NSW,Macarthur,-34.065,150.764,NSW,Werriwa,-33.981,150.843,15002,794
NSW,Macarthur,-34.065,150.764,NSW,Whitlam,-34.534,150.552,79349,3674
NSW,Macarthur,-34.065,150.764,NSW,Sydney Airport,-33.940248,151.175186,50101,2256
NSW,Mackellar,-33.669,151.253,NSW,Macquarie,-33.475,150.642,94340,6310
NSW,Mackellar,-33.669,151.253,NSW,McMahon,-33.837,150.859,64187,3282
NSW,Mackellar,-33.669,151.253,NSW,Mitchell,-33.710,150.960,43320,2881
NSW,Mackellar,-33.669,151.253,NSW,New England,-30.319,151.315,492809,22030
NSW,Mackellar,-33.669,151.253,NSW,Newcastle,-32.841,151.753,169717,7914
NSW,Mackellar,-33.669,151.253,NSW,North Sydney,-33.816,151.184,27815,1879
NSW,Mackellar,-33.669,151.253,NSW,Page,-29.275,152.804,677982,27589
NSW,Mackellar,-33.669,151.253,NSW,Parkes,-30.887,147.373,633632,27631
NSW,Mackellar,-33.669,151.253,NSW,Parramatta,-33.809,151.011,40209,2696
NSW,Mackellar,-33.669,151.253,NSW,Paterson,-32.40694,151.91806,215940,9930
NSW,Mackellar,-33.669,151.253,NSW,Reid,-33.853,151.084,31762,2573
NSW,Mackellar,-33.669,151.253,NSW,Richmond,-28.511,153.363,782518,32316
NSW,Mackellar,-33.669,151.253,NSW,Riverina,-34.427,146.700,552433,21175
NSW,Mackellar,-33.669,151.253,NSW,Robertson,-33.382,151.213,65209,3482
NSW,Mackellar,-33.669,151.253,NSW,Shortland,-33.112,151.617,125098,6177
NSW,Mackellar,-33.669,151.253,NSW,Sydney,-33.895,151.200,39782,2768
NSW,Mackellar,-33.669,151.253,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Mackellar,-33.669,151.253,NSW,Watson,-33.908,151.077,37884,2974
NSW,Mackellar,-33.669,151.253,NSW,Wentworth,-33.883,151.253,40303,2794
NSW,Mackellar,-33.669,151.253,NSW,Werriwa,-33.981,150.843,84275,4261
NSW,Mackellar,-33.669,151.253,NSW,Whitlam,-34.534,150.552,169156,7617
NSW,Mackellar,-33.669,151.253,NSW,Sydney Airport,-33.940248,151.175186,47980,3104
NSW,Macquarie,-33.475,150.642,NSW,McMahon,-33.837,150.859,58048,4246
NSW,Macquarie,-33.475,150.642,NSW,Mitchell,-33.710,150.960,51949,4303
NSW,Macquarie,-33.475,150.642,NSW,New England,-30.319,151.315,514577,23910
NSW,Macquarie,-33.475,150.642,NSW,Newcastle,-32.841,151.753,221991,11292
NSW,Macquarie,-33.475,150.642,NSW,North Sydney,-33.816,151.184,80470,5068
NSW,Macquarie,-33.475,150.642,NSW,Page,-29.275,152.804,730256,30966
NSW,Macquarie,-33.475,150.642,NSW,Parkes,-30.887,147.373,553390,24584
NSW,Macquarie,-33.475,150.642,NSW,Parramatta,-33.809,151.011,65261,4833
NSW,Macquarie,-33.475,150.642,NSW,Paterson,-32.40694,151.91806,268214,13308
NSW,Macquarie,-33.475,150.642,NSW,Reid,-33.853,151.084,75949,5123
NSW,Macquarie,-33.475,150.642,NSW,Richmond,-28.511,153.363,834792,35694
NSW,Macquarie,-33.475,150.642,NSW,Riverina,-34.427,146.700,483173,21588
NSW,Macquarie,-33.475,150.642,NSW,Robertson,-33.382,151.213,117483,6860
NSW,Macquarie,-33.475,150.642,NSW,Shortland,-33.112,151.617,177372,9555
NSW,Macquarie,-33.475,150.642,NSW,Sydney,-33.895,151.200,92437,5957
NSW,Macquarie,-33.475,150.642,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Macquarie,-33.475,150.642,NSW,Watson,-33.908,151.077,79925,5445
NSW,Macquarie,-33.475,150.642,NSW,Wentworth,-33.883,151.253,92958,5983
NSW,Macquarie,-33.475,150.642,NSW,Werriwa,-33.981,150.843,78135,5225
NSW,Macquarie,-33.475,150.642,NSW,Whitlam,-34.534,150.552,163016,8581
NSW,Macquarie,-33.475,150.642,NSW,Sydney Airport,-33.940248,151.175186,101744,6081
NSW,McMahon,-33.837,150.859,NSW,Mitchell,-33.710,150.960,26394,1463
NSW,McMahon,-33.837,150.859,NSW,New England,-30.319,151.315,514875,22435
NSW,McMahon,-33.837,150.859,NSW,Newcastle,-32.841,151.753,191783,8319
NSW,McMahon,-33.837,150.859,NSW,North Sydney,-33.816,151.184,50262,2095
NSW,McMahon,-33.837,150.859,NSW,Page,-29.275,152.804,700048,27993
NSW,McMahon,-33.837,150.859,NSW,Parkes,-30.887,147.373,581516,24984
NSW,McMahon,-33.837,150.859,NSW,Parramatta,-33.809,151.011,25531,1360
NSW,McMahon,-33.837,150.859,NSW,Paterson,-32.40694,151.91806,238006,10335
NSW,McMahon,-33.837,150.859,NSW,Reid,-33.853,151.084,30318,1527
NSW,McMahon,-33.837,150.859,NSW,Richmond,-28.511,153.363,804584,32721
NSW,McMahon,-33.837,150.859,NSW,Riverina,-34.427,146.700,490659,18195
NSW,McMahon,-33.837,150.859,NSW,Robertson,-33.382,151.213,87275,3887
NSW,McMahon,-33.837,150.859,NSW,Shortland,-33.112,151.617,147164,6582
NSW,McMahon,-33.837,150.859,NSW,Sydney,-33.895,151.200,53970,2686
NSW,McMahon,-33.837,150.859,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,McMahon,-33.837,150.859,NSW,Watson,-33.908,151.077,34294,1849
NSW,McMahon,-33.837,150.859,NSW,Wentworth,-33.883,151.253,58675,2950
NSW,McMahon,-33.837,150.859,NSW,Werriwa,-33.981,150.843,22501,1281
NSW,McMahon,-33.837,150.859,NSW,Whitlam,-34.534,150.552,107382,4637
NSW,McMahon,-33.837,150.859,NSW,Sydney Airport,-33.940248,151.175186,46110,2137
NSW,Mitchell,-33.710,150.960,NSW,New England,-30.319,151.315,491326,21974
NSW,Mitchell,-33.710,150.960,NSW,Newcastle,-32.841,151.753,168235,7858
NSW,Mitchell,-33.710,150.960,NSW,North Sydney,-33.816,151.184,33215,1682
NSW,Mitchell,-33.710,150.960,NSW,Page,-29.275,152.804,676500,27533
NSW,Mitchell,-33.710,150.960,NSW,Parkes,-30.887,147.373,578583,25693
NSW,Mitchell,-33.710,150.960,NSW,Parramatta,-33.809,151.011,14249,1452
NSW,Mitchell,-33.710,150.960,NSW,Paterson,-32.40694,151.91806,214458,9874
NSW,Mitchell,-33.710,150.960,NSW,Reid,-33.853,151.084,25812,1994
NSW,Mitchell,-33.710,150.960,NSW,Richmond,-28.511,153.363,781036,32260
NSW,Mitchell,-33.710,150.960,NSW,Riverina,-34.427,146.700,514852,19428
NSW,Mitchell,-33.710,150.960,NSW,Robertson,-33.382,151.213,63727,3426
NSW,Mitchell,-33.710,150.960,NSW,Shortland,-33.112,151.617,123616,6121
NSW,Mitchell,-33.710,150.960,NSW,Sydney,-33.895,151.200,45182,2572
NSW,Mitchell,-33.710,150.960,NSW,Warringah,-39.076120,125.816959,NONE,NONE
NSW,Mitchell,-33.710,150.960,NSW,Watson,-33.908,151.077,29789,2316
NSW,Mitchell,-33.710,150.960,NSW,Wentworth,-33.883,151.253,45703,2598
NSW,Mitchell,-33.710,150.960,NSW,Werriwa,-33.981,150.843,46694,2514
NSW,Mitchell,-33.710,150.960,NSW,Whitlam,-34.534,150.552,131575,5870
NSW,Mitchell,-33.710,150.960,NSW,Sydney Airport,-33.940248,151.175186,53380,2908
NSW,New England,-30.319,151.315,NSW,Newcastle,-32.841,151.753,343979,16004
NSW,New England,-30.319,151.315,NSW,North Sydney,-33.816,151.184,488736,21534
